game_date_est,game_sequence,game_id,team_id_home,team_abbreviation_home,team_city_name_home,team_nickname_home,team_wins_losses_home,pts_qtr1_home,pts_qtr2_home,pts_qtr3_home,pts_qtr4_home,pts_ot1_home,pts_ot2_home,pts_ot3_home,pts_ot4_home,pts_ot5_home,pts_ot6_home,pts_ot7_home,pts_ot8_home,pts_ot9_home,pts_ot10_home,pts_home,team_id_away,team_abbreviation_away,team_city_name_away,team_nickname_away,team_wins_losses_away,pts_qtr1_away,pts_qtr2_away,pts_qtr3_away,pts_qtr4_away,pts_ot1_away,pts_ot2_away,pts_ot3_away,pts_ot4_away,pts_ot5_away,pts_ot6_away,pts_ot7_away,pts_ot8_away,pts_ot9_away,pts_ot10_away,pts_away
2021-02-26 00:00:00,9.0,22000512,1610612747,LAL,Los Angeles,Lakers,23-11,24.0,30.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1610612757,POR,Portland,Trail Blazers,18-14,29.0,28.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2021-02-28 00:00:00,7.0,22000527,1610612744,GSW,Golden State,Warriors,19-16,21.0,23.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,1610612747,LAL,Los Angeles,Lakers,24-11,41.0,32.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2021-03-02 00:00:00,6.0,22000542,1610612756,PHX,Phoenix,Suns,23-11,29.0,31.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612747,LAL,Los Angeles,Lakers,24-12,21.0,32.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
2021-03-03 00:00:00,10.0,22000551,1610612758,SAC,Sacramento,Kings,14-21,23.0,40.0,24.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1610612747,LAL,Los Angeles,Lakers,24-13,31.0,30.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
2021-03-12 00:00:00,7.0,22000585,1610612747,LAL,Los Angeles,Lakers,25-13,20.0,26.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1610612754,IND,Indiana,Pacers,16-20,28.0,26.0,25.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2021-03-15 00:00:00,8.0,22000608,1610612747,LAL,Los Angeles,Lakers,26-13,29.0,36.0,28.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1610612744,GSW,Golden State,Warriors,20-20,26.0,24.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2021-03-16 00:00:00,7.0,22000615,1610612747,LAL,Los Angeles,Lakers,27-13,31.0,40.0,31.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,1610612750,MIN,Minnesota,Timberwolves,9-31,30.0,40.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2021-03-18 00:00:00,6.0,22000630,1610612747,LAL,Los Angeles,Lakers,28-13,31.0,29.0,23.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612766,CHA,Charlotte,Hornets,20-20,24.0,21.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2021-03-20 00:00:00,1.0,22000640,1610612747,LAL,Los Angeles,Lakers,28-14,25.0,28.0,12.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1610612737,ATL,Atlanta,Hawks,22-20,28.0,24.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
2021-03-21 00:00:00,9.0,22000651,1610612756,PHX,Phoenix,Suns,28-13,31.0,28.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612747,LAL,Los Angeles,Lakers,28-15,26.0,18.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0
2021-03-23 00:00:00,3.0,22000663,1610612740,NOP,New Orleans,Pelicans,19-24,32.0,27.0,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,1610612747,LAL,Los Angeles,Lakers,28-16,29.0,17.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2021-03-25 00:00:00,4.0,22000681,1610612755,PHI,Philadelphia,76ers,32-13,27.0,27.0,35.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1610612747,LAL,Los Angeles,Lakers,28-17,24.0,30.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2021-03-26 00:00:00,11.0,22000693,1610612739,CLE,Cleveland,Cavaliers,17-28,24.0,27.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1610612747,LAL,Los Angeles,Lakers,29-17,22.0,22.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2021-03-28 00:00:00,4.0,22000706,1610612747,LAL,Los Angeles,Lakers,30-17,22.0,22.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,1610612753,ORL,Orlando,Magic,15-31,21.0,18.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2021-03-31 00:00:00,9.0,22000729,1610612749,MIL,Milwaukee,Bucks,30-17,24.0,33.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1610612747,LAL,Los Angeles,Lakers,30-18,30.0,19.0,26.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0
2021-04-02 00:00:00,10.0,22000746,1610612758,SAC,Sacramento,Kings,22-27,27.0,26.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1610612747,LAL,Los Angeles,Lakers,31-18,29.0,36.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2021-04-04 00:00:00,2.0,22000756,1610612747,LAL,Los Angeles,Lakers,31-19,20.0,18.0,17.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,1610612746,LAC,LA,Clippers,33-18,27.0,26.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
2021-04-06 00:00:00,4.0,22000772,1610612761,TOR,Toronto,Raptors,20-31,28.0,14.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1610612747,LAL,Los Angeles,Lakers,32-19,40.0,28.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2021-04-08 00:00:00,2.0,22000784,1610612748,MIA,Miami,Heat,27-25,32.0,22.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612747,LAL,Los Angeles,Lakers,32-20,27.0,29.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
2021-04-10 00:00:00,2.0,22000800,1610612751,BKN,Brooklyn,Nets,36-17,25.0,33.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1610612747,LAL,Los Angeles,Lakers,33-20,33.0,28.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0
2021-04-12 00:00:00,1.0,22000815,1610612752,NYK,New York,Knicks,28-27,26.0,29.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,1610612747,LAL,Los Angeles,Lakers,33-21,28.0,24.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0
2021-04-13 00:00:00,4.0,22000825,1610612766,CHA,Charlotte,Hornets,27-26,22.0,28.0,16.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1610612747,LAL,Los Angeles,Lakers,34-21,25.0,27.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2021-04-15 00:00:00,3.0,22000842,1610612747,LAL,Los Angeles,Lakers,34-22,23.0,25.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612738,BOS,Boston,Celtics,30-26,31.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2021-04-17 00:00:00,1.0,22000855,1610612747,LAL,Los Angeles,Lakers,35-22,34.0,31.0,29.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,1610612762,UTA,Utah,Jazz,42-15,35.0,27.0,20.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2021-04-19 00:00:00,9.0,22000875,1610612747,LAL,Los Angeles,Lakers,35-23,23.0,19.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1610612762,UTA,Utah,Jazz,43-15,29.0,23.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
2021-04-22 00:00:00,6.0,22000897,1610612742,DAL,Dallas,Mavericks,32-26,31.0,31.0,32.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1610612747,LAL,Los Angeles,Lakers,35-24,26.0,25.0,39.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2021-04-24 00:00:00,6.0,22000908,1610612742,DAL,Dallas,Mavericks,33-26,23.0,23.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612747,LAL,Los Angeles,Lakers,35-25,26.0,32.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2021-04-28 00:00:00,3.0,22000935,1610612764,WAS,Washington,Wizards,28-34,31.0,30.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612747,LAL,Los Angeles,Lakers,36-26,35.0,20.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
2021-04-30 00:00:00,8.0,22000956,1610612747,LAL,Los Angeles,Lakers,36-27,23.0,33.0,32.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1610612758,SAC,Sacramento,Kings,26-37,30.0,25.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2021-05-03 00:00:00,8.0,22000982,1610612747,LAL,Los Angeles,Lakers,37-28,20.0,25.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,1610612743,DEN,Denver,Nuggets,43-22,24.0,18.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
2021-05-06 00:00:00,7.0,22001002,1610612747,LAL,Los Angeles,Lakers,37-29,20.0,22.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1610612746,LAC,LA,Clippers,45-22,29.0,36.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0
2021-05-07 00:00:00,9.0,22001010,1610612757,POR,Portland,Trail Blazers,38-29,34.0,25.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1610612747,LAL,Los Angeles,Lakers,37-30,22.0,33.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2021-05-09 00:00:00,7.0,22001024,1610612747,LAL,Los Angeles,Lakers,38-30,30.0,29.0,39.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1610612756,PHX,Phoenix,Suns,48-20,19.0,28.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
2021-05-11 00:00:00,11.0,22001041,1610612752,NYK,New York,Knicks,38-31,25.0,31.0,20.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1610612747,LAL,Los Angeles,Lakers,39-30,24.0,31.0,18.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2021-05-12 00:00:00,6.0,22001046,1610612745,HOU,Houston,Rockets,16-54,26.0,27.0,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,1610612747,LAL,Los Angeles,Lakers,40-30,34.0,25.0,41.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0
2021-05-15 00:00:00,2.0,22001061,1610612754,IND,Indiana,Pacers,33-38,28.0,28.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1610612747,LAL,Los Angeles,Lakers,41-30,36.0,28.0,32.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0
2021-05-16 00:00:00,12.0,22001072,1610612747,LAL,Los Angeles,Lakers,42-30,36.0,27.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612740,NOP,New Orleans,Pelicans,31-41,28.0,31.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0
2020-12-11 00:00:00,4.0,12000004,1610612746,LAC,LA,Clippers,0-1,22.0,24.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,1610612747,LAL,Los Angeles,Lakers,1-0,25.0,18.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2020-12-13 00:00:00,5.0,12000018,1610612747,LAL,Los Angeles,Lakers,2-0,39.0,31.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,1610612746,LAC,LA,Clippers,0-2,29.0,34.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
2020-12-18 00:00:00,8.0,12000046,1610612756,PHX,Phoenix,Suns,0-4,39.0,30.0,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612747,LAL,Los Angeles,Lakers,4-0,21.0,35.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2021-05-23 00:00:00,2.0,42000151,1610612756,PHX,Phoenix,Suns,1-0,32.0,21.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,1610612747,LAL,Los Angeles,Lakers,0-1,25.0,20.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
2021-05-25 00:00:00,2.0,42000152,1610612747,LAL,Los Angeles,Lakers,1-1,30.0,23.0,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1610612756,PHX,Phoenix,Suns,1-1,24.0,23.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
2021-05-27 00:00:00,2.0,42000153,1610612756,PHX,Phoenix,Suns,1-2,28.0,12.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1610612747,LAL,Los Angeles,Lakers,2-1,27.0,16.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0
2021-05-30 00:00:00,2.0,42000154,1610612747,LAL,Los Angeles,Lakers,2-2,24.0,26.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1610612756,PHX,Phoenix,Suns,2-2,23.0,31.0,27.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2021-06-01 00:00:00,4.0,42000155,1610612747,LAL,Los Angeles,Lakers,2-3,26.0,10.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1610612756,PHX,Phoenix,Suns,3-2,34.0,32.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2021-06-03 00:00:00,4.0,42000156,1610612756,PHX,Phoenix,Suns,4-2,36.0,26.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612747,LAL,Los Angeles,Lakers,2-4,14.0,27.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2021-10-19 00:00:00,2.0,22100002,1610612747,LAL,Los Angeles,Lakers,0-1,34.0,25.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,1610612744,GSW,Golden State,Warriors,1-0,32.0,21.0,30.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2021-10-22 00:00:00,9.0,22100025,1610612756,PHX,Phoenix,Suns,1-1,23.0,34.0,37.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,1610612747,LAL,Los Angeles,Lakers,0-2,26.0,18.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2021-10-24 00:00:00,6.0,22100040,1610612747,LAL,Los Angeles,Lakers,1-2,29.0,33.0,25.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1610612763,MEM,Memphis,Grizzlies,2-1,24.0,32.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0
2021-10-26 00:00:00,4.0,22100053,1610612747,LAL,Los Angeles,Lakers,2-2,27.0,34.0,24.0,29.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,1610612759,SAS,San Antonio,Spurs,1-3,29.0,33.0,35.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2021-10-27 00:00:00,7.0,22100061,1610612760,OKC,Oklahoma City,Thunder,1-4,19.0,37.0,41.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1610612747,LAL,Los Angeles,Lakers,2-3,41.0,31.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2021-10-29 00:00:00,7.0,22100077,1610612747,LAL,Los Angeles,Lakers,3-3,21.0,33.0,34.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1610612739,CLE,Cleveland,Cavaliers,3-3,28.0,26.0,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0
2021-11-02 00:00:00,5.0,22100107,1610612747,LAL,Los Angeles,Lakers,5-3,32.0,32.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1610612745,HOU,Houston,Rockets,1-6,35.0,35.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2021-11-06 00:00:00,6.0,22100138,1610612747,LAL,Los Angeles,Lakers,5-5,14.0,22.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1610612757,POR,Portland,Trail Blazers,5-5,36.0,15.0,42.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
2021-11-08 00:00:00,8.0,22100154,1610612766,CHA,Charlotte,Hornets,5-7,26.0,34.0,27.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,1610612747,LAL,Los Angeles,Lakers,6-5,29.0,32.0,33.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0
2021-11-10 00:00:00,13.0,22100170,1610612747,LAL,Los Angeles,Lakers,7-5,28.0,27.0,27.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1610612748,MIA,Miami,Heat,7-4,25.0,32.0,29.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2021-11-12 00:00:00,11.0,22100184,1610612750,MIN,Minnesota,Timberwolves,4-7,19.0,25.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1610612747,LAL,Los Angeles,Lakers,7-6,26.0,23.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0
2021-11-14 00:00:00,1.0,22100192,1610612759,SAS,San Antonio,Spurs,4-9,29.0,26.0,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1610612747,LAL,Los Angeles,Lakers,8-6,34.0,26.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0
2021-11-15 00:00:00,11.0,22100209,1610612747,LAL,Los Angeles,Lakers,8-7,25.0,23.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,1610612741,CHI,Chicago,Bulls,10-4,33.0,24.0,37.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2021-11-17 00:00:00,7.0,22100219,1610612749,MIL,Milwaukee,Bucks,7-8,30.0,34.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,1610612747,LAL,Los Angeles,Lakers,8-8,32.0,21.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
2021-11-19 00:00:00,3.0,22100232,1610612747,LAL,Los Angeles,Lakers,8-9,38.0,23.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612738,BOS,Boston,Celtics,8-8,30.0,30.0,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0
2021-11-21 00:00:00,2.0,22100249,1610612765,DET,Detroit,Pistons,4-12,26.0,42.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,1610612747,LAL,Los Angeles,Lakers,9-9,30.0,31.0,23.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
2021-11-23 00:00:00,2.0,22100264,1610612752,NYK,New York,Knicks,10-8,36.0,27.0,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,1610612747,LAL,Los Angeles,Lakers,9-10,20.0,31.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2021-11-26 00:00:00,12.0,22100291,1610612747,LAL,Los Angeles,Lakers,10-11,20.0,23.0,35.0,22.0,12.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,1610612758,SAC,Sacramento,Kings,8-12,20.0,23.0,30.0,27.0,12.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0
2021-11-28 00:00:00,5.0,22100304,1610612747,LAL,Los Angeles,Lakers,11-11,23.0,28.0,32.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1610612765,DET,Detroit,Pistons,4-16,21.0,27.0,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
2021-11-30 00:00:00,5.0,22100318,1610612747,LAL,Los Angeles,Lakers,12-11,20.0,30.0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1610612758,SAC,Sacramento,Kings,8-14,28.0,31.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0
2021-12-03 00:00:00,9.0,22100341,1610612746,LAC,LA,Clippers,12-11,23.0,30.0,34.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1610612747,LAL,Los Angeles,Lakers,12-12,22.0,28.0,29.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
2021-12-07 00:00:00,3.0,22100365,1610612738,BOS,Boston,Celtics,13-12,33.0,22.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1610612747,LAL,Los Angeles,Lakers,13-12,31.0,29.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0
2021-12-09 00:00:00,2.0,22100380,1610612763,MEM,Memphis,Grizzlies,15-11,25.0,34.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1610612747,LAL,Los Angeles,Lakers,13-13,29.0,24.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
2021-12-10 00:00:00,8.0,22100389,1610612760,OKC,Oklahoma City,Thunder,8-17,18.0,27.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1610612747,LAL,Los Angeles,Lakers,14-13,32.0,32.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2021-12-15 00:00:00,4.0,22100420,1610612747,LAL,Los Angeles,Lakers,16-13,33.0,14.0,26.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,1610612742,DAL,Dallas,Mavericks,14-14,23.0,27.0,23.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0
2021-12-17 00:00:00,6.0,22100436,1610612747,LAL,Los Angeles,Lakers,16-14,16.0,29.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,1610612750,MIN,Minnesota,Timberwolves,14-15,23.0,31.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
